account_id,count
1596602940,61
1951078880,61
1514492770,61
1072974837,61
2816340636,61
2594431961,61
3018972343,61
3677667521,61
3495575357,61
3315093545,60
2597993669,59
1399545252,58
1357535403,58
1322212081,57
1951269261,57
3321820237,57
2182407189,57
1484186143,57
1323546809,57
2429713542,56
3108589905,56
2598192440,56
1900939210,55
1772769081,55
2256566289,55
3337264286,55
2658761049,55
2595033082,54
3314399254,54
3697240357,54
1100327843,54
2317680199,54
2492584142,53
2566167485,53
2577235499,53
3684974643,53
1350699563,53
3033758846,52
1532925835,52
1250980309,52
3335565445,52
3633815972,52
3481599554,52
1105173734,52
2638621472,52
3388212630,52
3259592886,52
3646935029,52
1064006185,52
1767305440,52
2866134165,52
3326167654,49
2055846518,48
2982225951,47
1730788698,46
1816476181,46
3394340521,45
3408353715,45
2418635694,45
3429805166,43
2181560416,43
2171632343,43
1071487866,43
1601007270,43
1133441505,43
1847914497,43
1827405792,43
1761695047,43
1837467538,43
3036870580,43
3256006062,43
1574725129,43
2419693700,42
1506128680,42
2419881702,42
2598858135,42
3665004609,40
3403914578,40
3418867913,40
3482088044,40
1267058500,40
1935387625,40
1224390248,40
2943244337,40
1962525349,40
2716559024,40
3613939331,40
2181659051,40
2288542693,40
3144564616,40
3343822655,40
2111590487,40
3295255413,40
2805735739,40
1759651362,40
2647978783,40
1632712867,40
2700473133,40
2386711210,40
2882822053,40
2130556826,40
2402008615,31
