account_id,count
1302631223,6
1071487866,6
1514492770,6
2546992230,6
3237673933,6
2288542693,6
3295255413,6
3418867913,6
1506128680,6
3534390831,6
2816340636,6
2700473133,6
3612318779,6
2598858135,6
2781749761,6
1887200924,6
1374374750,6
2598192440,6
1730788698,6
2566167485,6
1092975156,6
2349666925,6
3613939331,6
2643452189,6
3442068996,6
3429805166,6
2774148112,6
3633815972,6
1962525349,6
1322212081,6
2178691828,6
2582371641,6
2882822053,6
2182407189,6
1100327843,6
2419881702,6
1997025944,6
1399844408,6
2171632343,6
1920641191,6
1596602940,6
3018972343,6
3697240357,6
1017553857,6
3221139882,6
3677667521,6
3432520553,6
2429713542,6
1392627663,6
1498930932,6
