account_id,days_logged_d3,level_d3,level_change_d3,avg_duration_d3,food_reduce_d3,wood_reduce_d3,stone_reduce_d3,diamond_reduce_d3,coins_reduce_d3,diamond_d3,gold_d3,is_pay_d3,is_league_d3,n_event_types_d3,country,platform,channel_id,duration,event_churned
2103315725,1,0,0,0.8955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Italy,1.0,Google,1,1
2106243626,1,0,0,33.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,Brazil,2.0,AppStore,1,1
2106645550,1,2,2,105.54102564102564,290.0,290.0,0.0,0.0,0.0,300.0,0.0,0,0,34,Thailand,1.0,Google,1,1
2110159092,1,0,0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,France,1.0,Google,1,1
2110476690,1,4,4,555.3488773747841,26025.0,13275.0,0.0,42.0,0.0,300.0,0.0,0,1,58,Philippines,1.0,Google,12,1
2110620350,1,2,2,59.44444444444444,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Brazil,1.0,Google,1,1
2116101959,1,2,2,57.043956043956044,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Korea (Republic of),2.0,AppStore,1,1
2116135602,2,2,2,78.06338028169014,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Viet Nam,1.0,Google,3,1
2121136402,1,0,0,4.962406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Brazil,1.0,Google,1,1
2121409380,2,3,3,1146.2214411247803,9520.0,8520.0,0.0,6.0,0.0,300.0,0.0,0,1,44,Philippines,1.0,Google,9,1
2122729856,1,5,5,728.0604093859212,84085.0,54335.0,0.0,0.0,0.0,1100.0,0.0,0,1,54,Brazil,1.0,Google,1,1
2125142701,1,5,5,623.3734939759037,91995.0,77545.0,0.0,0.0,0.0,400.0,0.0,0,1,60,Indonesia,1.0,Google,2,1
2125885962,1,4,4,313.7863799283154,27745.0,20995.0,0.0,12.0,0.0,300.0,0.0,0,1,46,Viet Nam,1.0,Google,1,1
2125927679,1,4,4,215.96069868995633,44570.0,13570.0,0.0,0.0,0.0,300.0,0.0,0,1,42,Philippines,1.0,Google,1,1
2131953096,1,5,5,1856.542372881356,88285.0,84535.0,12000.0,0.0,0.0,300.0,0.0,0,0,33,Belgium,2.0,AppStore,1,1
2133118799,2,5,5,1459.2501802451334,185045.0,187295.0,12470.0,0.0,16630.0,700.0,0.0,0,0,61,Spain,1.0,Google,5,1
2136535137,1,6,6,1977.651541392449,465395.0,410725.0,118920.0,33.0,4750.0,800.0,0.0,0,1,68,Philippines,1.0,Google,8,1
2137498891,1,8,8,4826.214376244795,4251315.0,4353865.0,2647840.0,1500.0,99300.0,2620.0,0.0,0,1,74,Thailand,2.0,AppStore,23,1
2143356854,3,5,5,796.3453038674033,192760.0,86760.0,0.0,1831.0,9300.0,500.0,0.0,0,1,58,Korea (Republic of),1.0,Google,8,1
2144117389,1,3,3,139.283065512979,1780.0,1780.0,0.0,0.0,0.0,300.0,0.0,0,0,36,Brazil,1.0,Google,1,1
2146955994,1,0,0,11.502463054187192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Viet Nam,1.0,Google,1,1
2151781310,1,4,4,628.9885563380282,60995.0,21245.0,0.0,0.0,0.0,500.0,0.0,0,1,48,Viet Nam,2.0,AppStore,4,1
2155034905,1,3,3,229.36776491540516,11425.0,7675.0,0.0,0.0,0.0,300.0,0.0,0,0,37,Indonesia,1.0,Google,1,1
2156043631,1,2,2,59.41558441558441,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Philippines,1.0,Google,2,1
2156290818,1,7,7,2009.5784825371336,933545.0,898095.0,553630.0,33.0,28500.0,600.0,0.0,0,1,65,Thailand,2.0,AppStore,11,1
2158642899,1,2,2,113.12903225806451,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Brazil,1.0,Google,1,1
2162450400,1,0,0,44.59701492537314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,Italy,2.0,AppStore,1,1
2163115350,1,4,4,860.9670865501829,68495.0,60625.0,0.0,0.0,0.0,600.0,0.0,0,0,60,Philippines,1.0,Google,2,1
2168842420,1,0,0,12.71889400921659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Brazil,1.0,Google,1,1
2169091269,2,5,5,818.111935266352,78740.0,73740.0,0.0,0.0,0.0,500.0,0.0,0,0,51,Philippines,2.0,AppStore,6,1
2169894985,1,4,4,453.2086761406133,12915.0,9225.0,0.0,0.0,0.0,400.0,0.0,0,0,38,Indonesia,1.0,Google,7,1
2173661406,1,0,0,17.78894472361809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Brazil,1.0,Google,1,1
2177352586,1,4,4,439.9713055954089,17115.0,12365.0,0.0,0.0,0.0,300.0,0.0,0,1,48,Philippines,1.0,Google,3,1
2178691828,1,0,0,0.7049180327868853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Korea (Republic of),1.0,Google,1,1
2180566765,1,2,2,33.18181818181818,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,United Arab Emirates,1.0,Google,1,1
2183012731,1,0,0,9.193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Germany,1.0,Google,1,1
2183858588,1,5,5,838.5412262156448,57625.0,58875.0,0.0,500.0,0.0,300.0,0.0,0,0,53,Brazil,1.0,Google,1,1
2184956917,2,4,4,22437.30734360834,49270.0,19770.0,0.0,1998.0,0.0,323.0,0.0,0,1,52,Viet Nam,1.0,Google,4,1
2188672775,1,0,0,36.92307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Germany,1.0,Google,1,1
2192992931,1,4,4,348.69864960909734,16915.0,13165.0,0.0,0.0,0.0,300.0,0.0,0,0,49,Thailand,1.0,Google,4,1
2203337778,1,5,5,736.9400630914827,70765.0,67015.0,0.0,126.0,0.0,500.0,0.0,0,0,51,Poland,1.0,Google,6,1
2203561938,1,2,2,149.44444444444446,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Viet Nam,2.0,AppStore,1,1
2204431239,1,4,4,438.9274447949527,31525.0,27775.0,0.0,0.0,0.0,300.0,0.0,0,0,42,Germany,1.0,Google,2,1
2207575952,1,0,0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Ukraine,1.0,Google,1,1
2210627330,1,2,2,110.44532279314888,300.0,300.0,0.0,0.0,0.0,300.0,0.0,0,0,34,Thailand,1.0,Google,1,1
2215758202,3,5,5,1406.5712725286728,190385.0,178035.0,700.0,0.0,0.0,600.0,0.0,0,0,49,Viet Nam,2.0,AppStore,3,1
2218237463,1,6,6,2115.9026028547437,740770.0,723170.0,118920.0,0.0,4750.0,900.0,0.0,0,0,61,Brazil,1.0,Google,30,0
2218666546,1,2,2,138.82700421940928,170.0,170.0,0.0,0.0,0.0,300.0,0.0,0,0,33,Philippines,1.0,Google,1,1
2223818849,1,2,2,298.312925170068,160.0,160.0,0.0,0.0,0.0,200.0,0.0,0,0,19,Brazil,2.0,AppStore,1,1
2225605459,1,4,4,480.7665551839465,20855.0,17105.0,0.0,0.0,0.0,300.0,0.0,0,0,49,Viet Nam,1.0,Google,2,1
2226329525,1,0,0,2.3934426229508197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Brazil,2.0,AppStore,1,1
2229942026,1,2,2,80.98939929328623,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Philippines,1.0,Google,1,1
2233062653,1,2,2,33.741176470588236,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Serbia,1.0,Google,1,1
2234681885,1,5,5,1293.9551007941357,503780.0,465080.0,35760.0,0.0,28500.0,2200.0,0.0,0,1,68,Viet Nam,1.0,Google,4,1
2234905877,1,4,4,681.7102744097001,83240.0,21240.0,0.0,0.0,0.0,300.0,0.0,0,1,45,Philippines,1.0,Google,2,1
2236854397,1,5,5,2858.1953765846383,414870.0,390510.0,39140.0,0.0,9500.0,900.0,0.0,0,1,64,Indonesia,1.0,Google,8,1
2240476310,1,5,5,704.1724465558195,99880.0,95580.0,22000.0,0.0,0.0,600.0,0.0,0,0,60,Philippines,1.0,Google,1,1
2244263485,1,5,5,927.1575527883053,136235.0,134885.0,34000.0,0.0,0.0,600.0,0.0,0,0,53,Viet Nam,2.0,AppStore,4,1
2249848606,1,4,4,426.2126666666667,16115.0,12365.0,0.0,0.0,0.0,300.0,0.0,0,0,42,Philippines,1.0,Google,4,1
2250152298,1,10,10,2823.4340186259005,6765435.0,6784525.0,4714718.0,2249.0,171550.0,1894.0,0.0,0,1,72,Spain,1.0,Google,10,1
2254693013,1,5,5,1556.0303687635576,110350.0,107350.0,0.0,0.0,0.0,600.0,0.0,0,0,48,Saudi Arabia,2.0,AppStore,1,1
2257518976,1,2,2,229.08333333333334,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Philippines,2.0,AppStore,1,1
2257819534,1,4,4,422.8070175438597,6780.0,6780.0,0.0,0.0,0.0,300.0,0.0,0,0,19,Saudi Arabia,2.0,AppStore,1,1
2258699569,1,11,11,15564.136765205572,11812735.0,11808785.0,8487750.0,1167.0,906400.0,1050.0,20000.0,0,1,76,Philippines,2.0,AppStore,27,1
2260468663,1,7,7,588.263339070568,1134891.0,1157391.0,801492.0,9.0,0.0,800.0,0.0,0,1,60,China,1.0,Google,3,1
2261319355,1,5,5,674.4766584766585,51205.0,46455.0,0.0,0.0,0.0,600.0,0.0,0,1,52,Brazil,1.0,Google,4,1
2263470496,1,2,2,30.913200723327307,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,33,Philippines,1.0,Google,1,1
2263920010,1,5,5,996.8301535597952,1103156.0,942329.0,459724.0,638.0,0.0,279.0,0.0,0,1,61,Bosnia and Herzegovina,1.0,Google,12,1
2263932640,1,0,0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Thailand,1.0,Google,1,1
2269882669,1,0,0,3.853211009174312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Brazil,1.0,Google,1,1
2272039507,1,4,4,211.96103896103895,7240.0,7240.0,0.0,0.0,0.0,200.0,0.0,0,0,18,Serbia,2.0,AppStore,1,1
2274528512,1,10,10,8933.047861677247,16605575.0,16689920.0,12384530.0,1621.0,2508728.0,1429.0,10560.0,0,1,89,Brazil,1.0,Google,30,0
2285489797,1,3,3,63.04421768707483,1720.0,1720.0,0.0,0.0,0.0,200.0,0.0,0,0,30,Viet Nam,1.0,Google,1,1
2287135912,1,2,2,177.3913043478261,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Philippines,2.0,AppStore,1,1
2288252112,2,2,2,76.96793002915452,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Viet Nam,2.0,AppStore,2,1
2288542693,1,0,0,1.1891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,United Kingdom,2.0,AppStore,1,1
2289666666,2,5,5,1330.8949468085107,148530.0,117530.0,0.0,0.0,0.0,500.0,0.0,0,1,38,Germany,2.0,AppStore,3,1
2298648924,1,3,3,232.91512915129152,13045.0,9295.0,0.0,0.0,0.0,300.0,0.0,0,0,36,Indonesia,1.0,Google,3,1
2299518245,1,3,3,398.9130434782609,35920.0,1920.0,0.0,0.0,0.0,300.0,0.0,0,1,37,Viet Nam,2.0,AppStore,5,1
2302302080,1,2,2,34.58984375,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Philippines,1.0,Google,1,1
2303209359,2,7,7,2358.635197066911,938825.0,909075.0,542140.0,21.0,0.0,800.0,0.0,0,1,45,Philippines,2.0,AppStore,2,1
2305053041,1,5,5,582.9254385964912,55845.0,52095.0,0.0,0.0,0.0,700.0,0.0,0,0,48,Viet Nam,2.0,AppStore,2,1
2309923754,1,2,2,49.378531073446325,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,30,France,1.0,Google,1,1
2310562804,1,5,5,2294.0159337157424,355280.0,376180.0,9140.0,0.0,9500.0,600.0,0.0,0,1,64,Philippines,1.0,Google,8,1
2313182893,1,2,2,30.70663811563169,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Brazil,1.0,Google,1,1
2318665425,1,2,2,74.90259740259741,200.0,200.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Indonesia,1.0,Google,1,1
2323836529,1,6,6,1398.3445945945946,328715.0,314865.0,112000.0,876.0,0.0,2109.0,0.0,0,0,57,Viet Nam,2.0,AppStore,13,1
2324519231,1,6,6,1722.5554382259768,427005.0,388755.0,116000.0,12.0,0.0,2177.0,0.0,1,1,63,Malaysia,2.0,AppStore,6,1
2330386757,1,0,0,17.027027027027028,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,26,Viet Nam,1.0,Google,1,1
2330721645,2,0,0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Singapore,1.0,Google,9,1
2331020384,2,5,5,1920.2091254752852,263960.0,256160.0,34000.0,0.0,0.0,900.0,0.0,0,0,65,Brazil,1.0,Google,5,1
2332593212,1,5,5,880.2829758101324,115905.0,124655.0,0.0,0.0,0.0,700.0,0.0,0,0,50,Ukraine,1.0,Google,2,1
2332866739,1,10,10,7207.269478774852,11125430.0,11017850.0,8087338.0,5073.0,1525296.0,940.0,14500.0,0,1,78,Brazil,2.0,AppStore,27,1
2334832994,1,2,2,163.21782178217822,300.0,300.0,0.0,0.0,0.0,300.0,0.0,0,0,34,Belgium,1.0,Google,1,1
2337513705,2,5,5,3502.4961240310076,146945.0,230695.0,12000.0,798.0,24600.0,279.0,0.0,0,1,67,Thailand,1.0,Google,14,1
2338942716,2,4,4,630.1515151515151,30630.0,25630.0,0.0,0.0,0.0,300.0,0.0,0,0,42,Thailand,2.0,AppStore,3,1
2339891545,1,2,2,23.142212189616252,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Brazil,1.0,Google,1,1
2343851322,1,0,0,477.62025316455697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,Brazil,2.0,AppStore,1,1
2344329440,1,4,4,479.25925925925924,26970.0,25970.0,0.0,0.0,0.0,500.0,0.0,0,1,46,Indonesia,1.0,Google,1,1
2348433783,2,5,5,2526.2270408163267,604195.0,568845.0,56400.0,1000.0,75300.0,1160.0,0.0,0,1,69,Spain,1.0,Google,5,1
2356426756,1,4,4,663.9941690962099,106680.0,73680.0,0.0,0.0,0.0,500.0,0.0,0,1,52,Belarus,1.0,Google,3,1
2364535050,1,4,4,357.597466572836,76205.0,41455.0,0.0,153.0,0.0,276.0,0.0,0,1,44,Philippines,1.0,Google,1,1
2367031905,2,2,2,40.18867924528302,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Indonesia,1.0,Google,2,1
2369990575,1,2,2,104.38485804416403,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Philippines,1.0,Google,1,1
2372488052,1,0,0,16.38205980066445,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,26,Philippines,1.0,Google,1,1
2377431879,1,5,5,1263.3811965811965,99155.0,95405.0,0.0,0.0,0.0,500.0,0.0,0,0,36,Viet Nam,2.0,AppStore,3,1
2377916004,1,5,5,1561.2029546253957,245370.0,235370.0,24920.0,0.0,23350.0,1100.0,0.0,0,0,58,Brazil,1.0,Google,4,1
2388126768,1,5,5,1369.5308259015121,253140.0,248140.0,27140.0,0.0,9500.0,500.0,0.0,0,0,51,Philippines,1.0,Google,3,1
2390473009,1,2,2,53.10622710622711,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,30,Philippines,1.0,Google,1,1
2397755943,1,2,2,95.97678916827853,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Thailand,1.0,Google,1,1
2402008615,1,0,0,101.17391304347827,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,11,United Kingdom,2.0,AppStore,1,1
2405408607,1,3,3,218.07453416149067,7360.0,6360.0,0.0,0.0,0.0,300.0,0.0,0,1,38,Brazil,1.0,Google,1,1
2408683012,1,0,0,6.26183844011142,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,27,Italy,1.0,Google,1,1
2411538639,1,2,2,36.355932203389834,350.0,350.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Ukraine,1.0,Google,1,1
2413711235,1,2,2,68.49453978159126,890.0,890.0,0.0,0.0,0.0,200.0,0.0,0,0,31,Thailand,1.0,Google,2,1
2415738365,1,2,2,39.972972972972975,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,31,United States,1.0,Google,1,1
2420227460,2,2,2,183.86065573770492,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Japan,2.0,AppStore,2,1
2429713542,1,0,0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,North Macedonia,1.0,Google,1,1
2431563885,1,2,2,84.23076923076923,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Saudi Arabia,1.0,Google,1,1
2432174772,1,4,4,1887.3873343151693,61375.0,57625.0,0.0,0.0,0.0,300.0,0.0,0,0,46,Viet Nam,2.0,AppStore,4,1
2443057918,1,2,2,184.126582278481,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,28,Portugal,2.0,AppStore,3,1
2444169700,1,8,8,3914.0732519422863,3162900.0,3092900.0,2079210.0,1813.0,386760.0,466.0,0.0,1,1,78,Brazil,1.0,Google,15,1
2447165209,1,6,6,1945.6412825651303,673475.0,653125.0,151120.0,0.0,74760.0,1480.0,0.0,0,1,65,Indonesia,1.0,Google,9,1
2447780319,1,4,4,357.4751338944147,22625.0,18875.0,0.0,0.0,0.0,300.0,0.0,0,0,42,Spain,1.0,Google,1,1
2448666440,2,5,5,661.715193223928,47005.0,42255.0,0.0,42.0,0.0,558.0,0.0,0,1,54,Indonesia,1.0,Google,4,1
2461800841,2,0,0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,Vietnam,1.0,Google,2,1
2466312316,1,8,8,5083.365421920465,5962335.0,5825905.0,3942266.0,2089.0,809552.0,2926.0,8700.0,0,1,77,Belgium,2.0,AppStore,7,1
2466720798,1,2,2,129.23076923076923,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Viet Nam,2.0,AppStore,1,1
2468005740,1,2,2,57.674418604651166,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Philippines,1.0,Google,1,1
2469035351,1,3,3,434.79740680713127,6540.0,6540.0,0.0,0.0,0.0,300.0,0.0,0,0,38,Italy,2.0,AppStore,1,1
2475147677,1,4,4,329.6818181818182,46540.0,16540.0,0.0,0.0,0.0,300.0,0.0,0,1,45,Brazil,1.0,Google,1,1
2475510222,1,2,2,87.36274509803921,440.0,440.0,0.0,0.0,0.0,1600.0,0.0,0,0,34,Poland,1.0,Google,1,1
2483790783,1,0,0,6.9071428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Indonesia,1.0,Google,1,1
2485681822,1,5,5,1822.3272966743498,464335.0,456585.0,34700.0,1000.0,0.0,700.0,0.0,0,0,63,Thailand,1.0,Google,5,1
2486968682,1,2,2,147.19424460431654,530.0,530.0,0.0,3.0,0.0,200.0,0.0,0,0,32,Mexico,1.0,Google,1,1
2487243186,2,7,7,1905.9883867710175,1089255.0,1081605.0,630700.0,219.0,69380.0,900.0,0.0,0,0,66,Italy,1.0,Google,5,1
2487673317,1,0,0,19.342105263157894,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,26,Brazil,1.0,Google,1,1
2489809699,1,6,6,3614.5485625485626,324840.0,292840.0,130130.0,78.0,29630.0,2160.0,171504.0,0,1,47,Brazil,2.0,AppStore,4,1
2489870418,1,0,0,10.27027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Spain,1.0,Google,1,1
2491305602,2,6,6,4763.802208353337,1697190.0,1688190.0,816730.0,0.0,247360.0,1020.0,0.0,0,0,64,France,1.0,Google,14,1
2492584142,1,0,0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Mexico,1.0,Google,1,1
2493477494,1,6,6,1189.1175444715732,610045.0,610415.0,186140.0,1005.0,9500.0,1176.0,0.0,0,1,63,Brazil,1.0,Google,3,1
2497825493,1,3,3,248.2392026578073,1950.0,1950.0,0.0,0.0,0.0,300.0,0.0,0,0,35,Indonesia,1.0,Google,1,1
2499288902,1,4,4,843.0569029850747,114470.0,72970.0,0.0,93.0,0.0,300.0,0.0,0,1,53,Germany,1.0,Google,14,1
2500440176,1,0,0,15.0597609561753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Viet Nam,1.0,Google,1,1
2503505695,1,10,10,7630.139306230667,10935015.0,11084230.0,8057880.0,3752.0,1224306.0,878.0,15370.0,1,1,89,Germany,2.0,AppStore,16,1
2504174311,1,5,5,720.1850393700787,68265.0,72015.0,0.0,0.0,0.0,900.0,0.0,0,0,58,Viet Nam,1.0,Google,1,1
2506259130,1,2,2,228.8837744533947,560.0,560.0,0.0,0.0,0.0,300.0,0.0,0,0,39,Philippines,1.0,Google,3,1
2508478704,1,0,0,114.91525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,Spain,2.0,AppStore,1,1
2508495915,1,4,4,397.0171390903098,25315.0,20565.0,0.0,0.0,0.0,300.0,0.0,0,1,48,Viet Nam,1.0,Google,1,1
2508742774,1,2,2,92.22222222222223,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Thailand,1.0,Google,3,1
2513393245,1,5,5,855.9462759462759,197535.0,155285.0,0.0,24.0,0.0,1288.0,0.0,0,1,58,Philippines,1.0,Google,2,1
2514152262,1,0,0,36.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,Malaysia,2.0,AppStore,1,1
2515038486,1,3,3,275.0,13235.0,9485.0,0.0,0.0,0.0,300.0,0.0,0,0,40,Brazil,1.0,Google,3,1
2517878784,1,0,0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,United States,1.0,Google,2,1
2525060991,1,3,3,160.30128956623682,1670.0,1670.0,0.0,0.0,0.0,300.0,0.0,0,0,35,Viet Nam,1.0,Google,1,1
2525772146,1,3,3,198.2755203171457,6470.0,6470.0,0.0,0.0,0.0,300.0,0.0,0,0,39,Belarus,1.0,Google,1,1
2531640244,1,2,2,24.802120141342755,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,Viet Nam,2.0,AppStore,2,1
2533412868,1,2,2,32.227722772277225,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,France,1.0,Google,1,1
2533521107,1,5,5,854.375,119185.0,119435.0,24920.0,0.0,4750.0,800.0,0.0,0,0,57,Thailand,1.0,Google,4,1
2534621522,1,3,3,213.34140435835351,1680.0,1680.0,0.0,0.0,0.0,300.0,0.0,0,0,34,Philippines,1.0,Google,1,1
2534964769,1,4,4,520.4246284501062,24555.0,20805.0,0.0,0.0,0.0,300.0,0.0,0,0,47,Thailand,1.0,Google,3,1
2535671999,2,8,8,7049.982115178252,7451235.0,7474425.0,4967764.0,3035.0,514530.0,875.0,0.0,0,1,77,Philippines,1.0,Google,20,1
2538812780,1,6,6,1279.1641791044776,508200.0,469100.0,122250.0,0.0,11880.0,700.0,0.0,0,1,65,Belarus,1.0,Google,6,1
2540518130,1,0,0,75.3409090909091,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,27,Albania,1.0,Google,3,1
2543753221,1,3,3,582.1428571428571,6540.0,6540.0,0.0,0.0,0.0,300.0,0.0,0,0,24,Viet Nam,2.0,AppStore,1,1
2544290241,1,5,5,958.3860398860398,93705.0,92455.0,0.0,0.0,0.0,300.0,0.0,0,0,56,Philippines,1.0,Google,2,1
2545344743,1,2,2,50.0796812749004,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,33,Saudi Arabia,1.0,Google,1,1
2546992230,1,0,0,0.7580645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Serbia,1.0,Google,1,1
2547562070,1,5,5,581.5280898876405,69015.0,64765.0,4000.0,0.0,0.0,600.0,0.0,0,0,60,Brazil,1.0,Google,4,1
2547899634,1,3,3,241.0079051383399,1920.0,1920.0,0.0,0.0,0.0,300.0,0.0,0,0,37,Thailand,1.0,Google,3,1
2550976992,1,0,0,11.090047393364928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Saudi Arabia,1.0,Google,1,1
2554929069,1,2,2,130.23121387283237,160.0,160.0,0.0,0.0,0.0,200.0,0.0,0,0,31,Philippines,1.0,Google,1,1
2556084666,2,10,10,13083.11280342694,9053585.0,9222385.0,6677530.0,2678.0,1568348.0,5408.0,3552.0,1,1,87,Indonesia,1.0,Google,19,1
2558858095,1,2,2,21.21604938271605,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Brazil,1.0,Google,1,1
2568700603,1,3,3,138.609375,1790.0,1790.0,0.0,0.0,0.0,300.0,0.0,0,0,38,Brazil,1.0,Google,3,1
2572267349,1,2,2,26.341463414634145,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Philippines,1.0,Google,1,1
2572289529,3,8,8,2457.602981651376,2616875.0,2659925.0,1850570.0,0.0,578960.0,1030.0,0.0,0,0,67,Philippines,1.0,Google,30,0
2574766057,1,3,3,236.70639219934995,27990.0,2990.0,0.0,0.0,0.0,300.0,0.0,0,1,37,Indonesia,1.0,Google,1,1
2575723302,1,5,5,1283.4387321221493,68510.0,61650.0,4000.0,0.0,0.0,800.0,0.0,0,1,62,Italy,1.0,Google,5,1
2577235499,1,0,0,15.27659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,Italy,2.0,AppStore,1,1
2579755541,2,7,7,3216.543155092079,2567560.0,2532360.0,1326920.0,69.0,4750.0,1000.0,0.0,0,0,59,Romania,1.0,Google,8,1
2582371641,1,0,0,0.9104477611940298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Japan,1.0,Google,1,1
2584208512,1,2,2,317.5263157894737,190.0,190.0,0.0,0.0,0.0,250.0,0.0,0,0,20,Portugal,2.0,AppStore,1,1
2586655089,1,5,5,4854.818775995246,708880.0,750880.0,45120.0,509.0,83660.0,1011.0,0.0,0,1,69,Indonesia,1.0,Google,17,1
2586810690,1,6,6,1596.2059292317501,350530.0,337110.0,116000.0,0.0,56000.0,1500.0,0.0,0,1,65,Viet Nam,2.0,AppStore,3,1
2588547287,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,1,1
2590015772,2,5,5,787.0481927710844,122680.0,109180.0,0.0,0.0,0.0,300.0,0.0,0,0,50,United States,2.0,AppStore,3,1
2591410502,1,5,5,1112.5377358490566,119225.0,116475.0,0.0,500.0,0.0,600.0,0.0,0,0,51,Viet Nam,2.0,AppStore,3,1
2594431961,1,0,0,0.603448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Ukraine,1.0,Google,1,1
2596790949,1,8,8,1432.241750841751,1724685.0,1689935.0,1173000.0,220.0,33300.0,900.0,0.0,0,1,63,Brazil,1.0,Google,7,1
2597736500,1,5,5,967.0870337477797,152290.0,105290.0,0.0,66.0,0.0,385.0,0.0,1,1,63,Australia,1.0,Google,2,1
